sarcasm,Text
0,I have been happy with these phones.  I find no problem with the sound - no static at all.  The only small thing I have noticed is that occasionally the sound echoes a little.  I do not understand the terrible reviews - this phone is very usable
0,"I don't understand the 1 star reviews, unless there is some product variability.  Price was $60 at Target.  Talk time is OK, although the longest I have been on the phone is maybe 10 or 15 minutes.  Range is fine.  Phone works all over the house, and audio quality if fine"
0,"Buy it and you will not live home without it.  If I would rate this product, I will rated a 6 stars."
0,"These buds are definitely a step up from the standard iPod buds.  They stay in your ears much more easily (without the foam black covers, which are easily lost), the sound is at least marginally better, and the overall construction seems to be better.  You can't do much better for the money.  However, if you're willing to spend a little more, the JLab JBuds are the way to go.  I own both the Gumys and the JBuds, and the Gumys are my workout pair, and I use the JBuds for everything else.  But if you're looking to spend as little as possible yet still upgrade from the iPod buds, the Gumys are the way to go"
0,Great product.  Totally eliminates the need to constantly change frequencies in urban areas
0,"Great GPS unit that does what is supposed to do and flawlessly at that. Clear easy to read display and instructions. Menus and interface are self-intuitive to the degree that you just turn it on and start using it. No downloads, activations or learning required.   Satellite acquisition takes just a few seconds and recalculation when you miss a turn or instruction is equally fast. Accuracy is impressive with spot-on instructions and updated maps. Even small streets in rural areas are recognized and labeled.   After looking at the Garmin and Magellan units I thought this was the best unit for the price. It has the largest screen and the most features for this price range. A previous reviewer complained about the misrepresentation of Bluetooth capabilities to which I completely disagree. The fact the Bluetooth features are available at this price range is already impressive. Also unless you buy a much pricier unit none of them come with a dashboard stand. All manufacturers seem to sell them as options (Garmin included)."
0,"This is another terrific assortment of Sharpie permanent pens, for a very good price. Try them. I'm never without Sharpies, and this deal is good"
0,This markers from Sharpie are excellent! Cool colors! Great on any type of paper. Recommend it 110%
0,This is the first DVD recorder I purchased. I used the quick set up guide and I was off to the races. The quality of my recordings are crisp and clear. The nero software is user friendly and makes recording dvds easy. I'm totally satisfied with my purchase plus I'm recieving a [...]rebate to top it off
0,"We bought this external drive after learning that our friends lost all but a couple months worth of photos and/or videos from their first year with adorable triplet daughters. It resulted from the dreaded and inevitable hard-drive crash that everyone fears, but nobody thinks will happen to them. Attempts by two data recovery firms were unsuccessful and now they're left with whatever printed photos they and their family and friends could find.  Expecting our first child in less than three weeks, we don't want to find ourselves in the same predicament, especially with years of other irreplaceable photos, financial data and other documents on our laptop. Now we're doing weekly, monthly and annual backups and storing some of those offsite to protect against something even worse than a simple crash of a hard drive. Even if we don't completely stick with this new regimen, it's better than what we used to do -- which, though thankfully uneventful, was absolutely nothing.  If that's not enough to make you want to buy this, then the Sony name, quality, reliability and ease of use should be. The drive is small, stylish, easily installed and takes up little space in the vertical position. Although it's a little loud when the drive is working, it reads and writes CD-R media up to 48x, Ultra Speed Plus CD-RW up to 32x, DVD+/-R up to 16x, and High Speed DVD+RW up to 8x. After a lengthy initial full backup using the included Nero BackItUp software (about 8 GB onto 10 old CD-R discs in 2.5-3.0 hours), smaller differential monthly backups and incremental weekly backups to 8x DVD+RW discs take between 10 and 20 minutes each when compressing, copying and verifying everything. Backup copies of our 4 GB wedding DVD onto 8x DVD-R discs took about 15-20 minutes.  The Nero software seems very extensive, but I haven't used much of it so far. The interface is pretty intuitive and it's easy to find what you want to do, but some of the more detailed or technical options might be overwhelming for someone who's new to this kind of software or doesn't want to spend a lot of time reading the PDF manual. The only real complaint I have is with the BackItUp program's job scheduler, which only gives you daily, weekly and yearly frequency options (you need to set up monthly backups as weekly jobs and either disable or skip them for several weeks in between months), it takes forever to re-scan files when building a new job on an existing one (setting up subsequent daily, weekly or monthly jobs based on the initial full annual backup), and the data you can change for an existing job is limited (can't rename it or alter the content without creating a whole new job).  Overall, great external DVD/CD drive for watching video, listening to music and backing up data. Good software that's intuitive and functional with some room for improvement, but there's no real need for additional software you don't already have. Excellent value -- bought it at Amazon for under $160 with taxes and free shipping, and got a $30 mail-in rebate from Sony. Also bought pack of 25 Ritek 8x DVD+RW discs from TheTechGeek.com for $33 delivered and they threw in a free 10-pack of Velocity 8x DVD-R discs. So, for well under $200 and a little effort, you too can view, hear, copy and/or backup your valuable photos, videos, tunes and other data in no time"
0,The printer is fast and printing is always properly aligned on the paper. Quality of printed text is as good as any decent desktop printer and that is why I bought it in the first place. I am yet to try printing photos. Because this is a mobile printer the manufacturer needs to ensure that the unit will stand up to the hits and accidents caused by regular transporting. It might mean providing a second skin or a padded bag with the uni
0,"I bought this enclosure about 1 year ago.  I put a 200GB hard drive in it and use it as my dedicated iTunes library. It was a super easy setup.  Many complain in the other reviews that it's a tight fit inside, but I didn't find it difficult at all to get the hard drive in.  After connecting the hard drive and closing it  up, I simply connected it via FireWire to my Mac G4 and it worked like a charm! Next month I will have it for 1 year and I would be 100% happy with it if not for one thing... the loud fan noise after about 10 minutes of it being turned on! ARGHH!!  All of a sudden it just starts sounding off with this annoying buzzing sound that gets slightly louder with time.  Every-so-often, the buzzing goes away for about 1 to 2 minutes, but it ALWAYS returns with a vengence!  Otherwise, the enclosure has held up and worked nicely for almost 1 year.  I'm definitly going to get rid of it though once I find an enclosure that is equally aesthetically pleasing and as reliable, but not NEARLY as noisy!!!  It's a shame actually, since I'm in the market to get 2 more enclosures to house my Aperture library and data backup, respectively"
0,I just purchased this item two days ago (Thurs.) Today (Sat.) I removed my 160GB Seagate HHD from my Kingwin enclosure and installed it in this one. Installation was not a problem although the molex connector seems to be a tight fit and is almost touching the fan. Fan noise does not seem to be a problem yet. I used the Firewire connection instead of USB and the drive access is much faster than it was with the USB connection on the other enclosure. The price is a little steep compared to others but I got a generous rebate offer with my purchase. Although the case is plastic (my other one was aluminum and plastic) I won't be moving mine around so that won't be an issue
0,"This cable really cleaned up the display image. I had been running another Monster Cable - the 6 meter version. I needed the length before because of the way my system was configured. I have a review under that cable about how quality does matter.  And so does length. At the time I wrote the review I was just ordering the cable and was posting what I had found out in researching digital video signals. Everything in there stands true.  I changed my setup and decided to invest in a shorter version of the cable - the 1 meter version - because I could now get away with a much shorter cable. I installed it this morning and the difference, while not earth shattering, was definitely visible.  I use this cable to connect between the video card on a media PC and my TV (Sony rear-projection LCD). The image used to swim a little along the edges of some windows, text, etc., and the image wasn't as clear as I had hoped. While the image looked good, it didn't look great. That's why I decided to take the plunge and spend an extra $79 bucks.  The difference is somethine like going from a regular RF feed to your TV and component video cables. Now the image is crisp and clear and there is no swimming. It actually brings out detail I couldn't even see before - to the point of deciding to turn on FSAA and filtering so video games have a more realistic look. And that they do.  I don't know how other brands compare to the Monster Cables as I haven't tried them. What I do know is that signal integrity is very important to a good looking display. You can get that with high quality cables and by keeping the length to the absolute minimum required as there was a very perceptible difference just between the 1 meter and 6 meter versions of the exact same thing.  One more thing while I'm here. I want to thank Amazon for going the extra mile on customer service. I had a DVD disappear somehow during shipping. UPS said they delivered it but I never received it. I asked Amazon if they filed the report with UPS or I did to file a claim. What I got was a reply telling me a replacement was already on its way. That is service. Thanks Amazon"
0,Love the wireless connection to my HP all-in-one scanner printer. Works great
0,"I almost didn't purchase this CD player because of all the bad reviews it had been getting, but I decided to go for it! I am glad I did, I am very happy with this Sony Walkman! I use it for walking, listening to meditating CDs, audio books, everything and have not had one single problem with it. I am so glad I did not let the few negative reviews sway my decision! As mentioned in another review, I love that if you have to stop playing whatever your listening to it will pick up on the same track when you press play again, it also fits in my back pocket so I can walk around the house listening to anything while doing chores, the earpieces fit well, there is absolutley nothing wrong with this walkman! Those of you who seemed to have this walkman break in 2-3 weeks must not take care of your things. I love it, the price was great, so don't let the negative reviews stop you on this purchase!"
0,The product works fine. It seems kind of strange that I had to purchase a package of 10 in order to get just the 2 that I needed. The Linksys unit is just attached to the bracket by pressure so I ran a long zip tie through the bracket and around the Linksys units to make sure they didn't pop off
0,Great sound. love the volume control on the wire. great fit to almost any head size or shape. Overall a great purchase and I love their product
0,"Besides the fact that iPod is a skinny little waste of time, let's also mock the fact that it plays about two formats: whatever Mac plays, and MP3.  Woohoo.   What a selection.  Then, we have the iAudio.  It has perhaps a half inch thickness, at most, over the iPod for the standard battery model (20gb and 30gb anyway; 60gb is as thick as an XL), though it includes so much more bang for your buck, even if some of that bang is kind of useless.  But come on; an FM radio isn't iPod standard?  Almost every other portable HD player has that by now.    About the only thing iPod has over iAudio is movie quality, which is, admittedly, better.  But I'm fairly basic; I'm buying it for my music, not to watch a bloody movie on a tiny screen.  If I want to do that, I'll buy a portable DVD player. For pictures, unless they're ridiculously high quality, this suits just fine.  But it's not the pictures you should be interested in when buying one of these sweet players; it's the sound quality.  Which.  Is.  Marvelous.   It consistantly beats iPod, it has BBE equalizer, and it not plays MP3 and AAC, but WMA, WAV, OOC, and FLAC.   *FLAC.*   And if you download Rockbox (which is something you'll have to research on your own, kids), you can create themes, boost your battery life, and augment your listening pleasure even further.  The only drawbacks are the battery life if you don't use playlists, skip around a lot, or play high bitrate files (all of which are fixed rather well by Rockbox), and the subpack.   What is a subpack?   It's a fairly good idea done badly.  It's a piece of [...] plastic you can easily lose that clicks into the bottom jack of your player.  In it are the power jack, line-out (which has a bad bass roll-off problem, unfortunately) and line-in jack, and USB port.   The general idea was to make the player smaller by moving all of these jacks onto something else, but it wasn't executed too well.  Buying a charger from [...].com solves the power jack and USB port problems nicely, and is recommended most highly.  (And did I mention recording with the built-in mic is amazing?  You can get good quality concerts with this puppy.)  Plus, it's black.  iPod comes standard white.  And the X5 is just better"
0,I saw this at the store and hoping to get it in 3 months my other reciever caught on fire and was a 19 year old YAMAHA RX-900
0,"This product worked very well, and was easy to hook up. For my use I had 3 video game systems using component video  and optical audio, and the switching was very quick. I replaced separate manual switchers for toslink  and component, and am happy with this product"
0,"This was the perfect TV for our needs:  It fits the space, is economical, has great picture size and quality, and lots of features.  It is a good blend of current digital and CRT technology.  Not an LCD and bulky as they come, but once in place it delivers a quality viewing experience."
0,It pairs quickly with laptops  and bluetooth phones. Holds the gps module firmly and matches the look perfectly.  The only gripe I have is it doesn't have an anti-slip surface so that I can throw it on the dashboard and not worry about it falling off.  The battery lasts forever. I remember using it for 6 continous hors before switching off...mind you switching off because I had arrived at my destination
0,"I love this product.  Unfortunately, I blew mine up in West Africa (my computer was not damaged), so when I returned I ordered another right away.  I wish that it were a little thinner, but I suppose you can't have everything....at least right now"
0,I couldn't believe how great this CD case is! I had a ton of loose CD's all over the place because I didn't have any cases. With this I could hold them all with a ton of room to spare!
0,"Bought these to use while doing my daily walks  and mowing.  They work 100% better than the little ""lipstick"" antenna you get with the MyFi plus you don't have to use the earphones.  The only time I lose signal is if I'm really boxed in an area that doesn't face south.  It actually works in some areas inside my house.  The sound quality is good enough for a casual audiophile like me.  Besides, there ain't much in the way of other options.  This is my second pair because my first pair had the left channel crap out because of a broken wire after a year.  So I use them as an extra antenna in the kitchen when I want to use the FM tuner on the radio"
0,"Things that I like:  (1) The option to tile the front of the keyboard up makes typing much more comfortable.  I was a skeptic about it before I purchased it, but really do like it.  Also, this is the first keyboard that I have used that allows for so many typing angles.   (2) The included software gives a great deal of control over customizing all of the extra keys on the keyboard.  Even if you don't have Windows Vista, you can program the gadgets key to suit your needs.   (3) The keyboard has no lag for me, whatsoever.   (4) I'm a big fan of the standard 3x2 key setup for the home keys, etc.   (5) This is a small change, but I'm using this setup on Dell Inspiron 6000 laptop.  The software replaced the large volume notifications (onscreen display showing volume level, mute, etc.) with a smaller more attractive style notification.  Me gusta.   (6) The curved keyboard is also comfortable.  It requires no time nor effort getting used to it.   (7) I haven't had any problems with the keyboard being ""out of range.""   (8) For the mouse, I'm switching from the Wireless Intellimouse Explorer 3.0, which is also made by Microsoft, to the Laser 6000 mouse included.  This new mouse is more comfortable. (not a huge difference, but noticeable.)  It is also lighter, and slides around with little effort.  What I don't like: (1) The lock key above the number pad is set by default to display the same two options as when you click 'Start' then 'Log off Windows.'  I would have liked the option to change the key to the Shut Down / Hibernate dialog instead.  I haven't found that option available, so far. (2) The keyboard is a little bit wider than others, but I don't find it to be a problem.  It's just different.  Having the additional programmable buttons outweighs the downside of having the extra width.  Five Stars"
0,"I needed a replacement Receiver for a fairly modest home theater system. I wanted a bare bones 5.1 system (no 6.1, 7.1, 1kw audio power, satellite radio capable, etc.)  I only use the Receiver as an audio switch and let the TV handle video source selection.  Reviewers of the Sherwood RD-6500 liked the audio but thought the set-up a little confusing.  Being a retired electrical engineer that did not concern me.  The price was certainly right, about the cheapest thing around (at [...]).  I bought the unit and have been completely satisfied.  I would have given it five stars but heck, nobody's perfect.  I had no problem with the setup procedure and liked the audio quality (full disclosure:  my ears are 79 years old).  The unit has one optical digital, one coax digital and several A/V inputs.  The remote lets you pick Video 1-3, CD, Tuner and Aux inputs.  You tell the system which audio source to use for each of these, one time and it remembers.  I liked the way the front panel display tells you whether a full surround signal is present.  I was surprised to find how many premium HD movie channels do not always broadcast in full surround and not always in HD either.  I also liked the fact that one button on the remote cycles a test tone to all six speakers so you can quickly balance them.  On the negative side I, like other reviewers, bemoaned the lack of a switched power outlet since a powered sub-woofer is required"
0,"I have used These Seagate Drives for almost 2 years now. They work nicely for editing movies, and I like the combo Firewire and USB2.0 interface. I trust these cheaper Seagate than the expensive LACIE (we bought a box full of lacie D2, they ALL fail in 6 months) or store brand drives. Hard drives are prone to failure. But Seagate has served my company well.  using : Seagate 750GB, 500GB, 400GB. daisy chained...."
0,"Works great, looks great, no problems.  22"" monitor for this price?  More than I expected!"
0,"I've held off reviewing this item until I actually got some alerts - and I got plenty of them over the weekend, so here it is....  There seem to be a lot of complaints of this being hard to set-up - so many, that after having no problems setting it up myself, I'd worried I'd done something wrong.  Over the weekend, a number of thunderstorms  and tornados rolled thorough my area - using the S.A.M.E alert system for my county - I received a notification for each warning.    I purchased this radio specifically for the S.A.M.E alert system, living in central Mississippi, we get tornado warnings all spring - I didn't want a 2am alarm for a tornado 3 counties north of me.    My one beef with the unit is the radio reception - even the included external antenna, it's spotty - ESPECIALLY the weather radio reception.  I'm not sure how far I am from the nearest weather radio transmitter, but living in the suburbs of Madison, I can't be too far.  If you're in a rural area, I'd definitely look into getting an external antenna (it has a port for a better external antenna than the telescoping antenna included)"
0,Great product! Very pleased with my decision to get this over the 100 so I could replace my alarm clock. Set it up just for the counties near me and turned off all the alerts I was not interested in
0,I purchased a SanDisc 4 GB SDHC card for my camera. At the time it did not occur to me that neither my SanDisc Image Mate 6 in 1 nor my SIIG 18-in-1 Reader/Writer would not be able to read this new version of Secure Digital. Long story short-I called IOGear tech support and was assured that this reader would work although netiher their promotional materails nor their packaging indicates that it will. Bottom Line: It works and it was a very inexpensive ($10 at CompUSA) solution to my problem.
0,"I got this yoke to use with Microsoft Flight Simulator.  Other people have said that the build quality is poor on this yoke, but what did you expect?  It's just a computer game controller, it's not meant to feel like an actual pilot's yoke.  If it were, it would probably be much, much more expensive!  Yes, the plastic build makes it feel like just another joystick, but I've had it for almost a year and haven't had any problems with it.  Also, I rarely need to reconfigure it, so there's not an issue of ""wandering"" from the centre point.  All in all, this yoke is fairly good and works well with Flight Simulator.  It certainly makes you feel a little bit more like you're a real pilot, but don't expect to feel any G-forces or anything else like that"
0,"This univeral DVD player comes packed very neatly in an Oppo cloth case and is very sleek.  The finish of the DVD player is excellent, however the remote is not up to snuff in this department.  This player can play PAL DVDs, it upconverts it to NTSC  and 1080i.  It's loaded with features that you probably won't see on most DVD players out there.  The upconversion works well though I'm not sure the color handling is the best.  The audio controls in the setup are awesome.  People have complained about the disc tray being flimsy/cheap, but I think it's just fine.  It's very quick to load and play.  You may want to keep the remote safely because if you lose or damage it you won't be able to control most of the features.  The HDMI cable that is included with the player is of good quality.  Probably worth around fifty bucks in the market.  Price to performance/features you can't beat this universal DVD player.  Buy one and you'll know"
0,Can't say enough of this machine.  I view all DVD's in HiDef now and that is a BEAUTIFUL thin
0,"I've had this for about a week, and it seems to be working very well. The ""autoscan"" feature is very nice since I seemed to forget to switch between ""city"" and ""highway"" with my older units.  The voice prompts are very clear, and the automute keeps the annoying beeps to a comfortable level.  I've had several radar detectors over the years, and this one certainly seems to be the best so far. It is also rated very highly in the amgazine articles I found"
0,I have used these batteries in a variety of applications and find they perform very well. Can tell no difference in their performance vs the name brands
0,"This is a direct comparision between the Linksys WUSBF54G and TrendNet 509UB.  Both perform as expected when used as a standalone hot spot detector.  Both perform as expected on Windows XP. Installation was quirky for both. After driver installation, inserting into USB slot it wasn't recognized at all. Fiddled around for awhile and it finally detected the device. Had to disable the notebook's builtin wireless before XP recognized the device.  Client software does not detect a device under Windows Vista Ultimate RC2. I assume this will be true for Windows Vista RTM too. Inserting the device into a Windows Vista RC2 system often completely froze Windows Vista (had to hold down power button for complete reboot). Had to disable the notebook's builtin wireless before Vista recognized the device.  Appears that the TrendNet and Linksys devices are so similar that they must be made by the same OEM or reference design. As expected, evaluation results are similar.  1. Both devices seem to have same sensitivity, similar to notebook's internal wireless card. 2. TrendNet device doesn't have Windows XP signed drivers so an extra click during install is requried. Also installing on new USB ports requires extra clicks. 3. TrendNet device supports 801.11a whereas Linksys does not. 4. TrendNet device sometimes crashes Vista Ultimate RC2. 5. Neither device's software client works under Vista Ultimate RC2. This isn't a deal breaker for me as they both work under Vista Ultimate RC2 networking as a USB wireless key. You just lose the client software feature. 6. The Linksys has a somewhat useful backlit LCD, TrendNet does not. 7. Both devices work as standalone hotspot locators equal well. 8. In hotspot mode, both devices show SSID, channel number, encryption mode, etc.  Conclusion: For XP, I recommend the TrendNet so save the extra dollars. For Vista, I recommend the Linksys device as it never crashed Vista Ultimate RC2 whereas TrendNet device was gave occasional freezes"
0,"I am so grateful to all the reviewers of this product for convincing me to give it a try.  I have a six-year old Hitachi DVD player, and I lost the remote.  I couldn't play anything without it, because the buttons on the player don't allow me to select any tracks.  The instructions on this remote are incredibly easy.  It found my TV automatically, because it's set for a Sony TV by default.  When I had to locate a code for my DVD player, I got worried-- none of the 3 Hitachi DVD codes listed in the manual worked during the setup process.  But there's a search function to use in that situation, which allows you to scroll through all the codes in the chip's library till one works.  It found one within seconds, and I was up and running.  I think I'm going to buy this as a holiday gift for my siblings so they can get rid of all the remotes scattered around their living rooms"
0,"This is simply the best remote you will ever need for all your infarad remotes!  I have a Chinese satallite receiver that I could never get it to work with all other ""universal"" remotes.  I was able to teach this remote to work with it!  This is a small computer"
0,I almost bought a new phone because it was not working. The ability to purchase this battery saved me some bucks
0,"This is a great TV.  Bought after looking around for months.  Receive HDTV signals, about a dozen without cable box.  The number will continue to rise, but all of the main shows and programs are in HD.  Especially for sports fans almost every broadcast is in HD.  True you will only get about 720P resolution from the broadcast over the air currently, but when the Blue-ray HD movies are out in larger number and at a more reasonable price, this will become the standard.  And this TV has 2 HDMI ports so you are ready to go.  I have had another CRT sharp which I have liked, and this product is no different.  Picture is amazing.  Some analog channels dont look that great, but I am at the point where where I would rather watch whatever is on an HD channel.   Note:  I am in what is considered an upgraded cable section.  The TV has the tuner to receive HD without the box as I have said, but I can't speak to sections that are not ""upgraded"", so you may want to look into that.  Nice to receive without paying for extra equipment."
0,"If you're considering the ViaMichelin (under $200 GPS), you're probably trying to decide if a GPS that is more than $100 cheaper (much more than $100 in some cases) than its competitors is really any good. Honestly, I would have been skeptical too, however, a relative bought one of these units, and that gave me a chance to get their feedback before I decided to purchase one myself.  My brief summary is that Yes, this unit is a good GPS and a great value. After using mine on a trip, I'd have a hard time justifying the more expensive models when this one works fine.  Background: my GPS experience is limited to a 7-year old Garmin III Plus. I had to plan detailed trips on my PC using Mapsource, then upload the waypoints and routes to the GPS. It could be a time consuming process, and because the unit wasn't necessarily user friendly, my wife never learned how to use it.  Enter the ViaMichelin. We just went on a weekend trip and had a chance to test the unit. Set-up time for the trip was about a minute - all I had to do was program in the street address of our destination.  Now for the rundown.  First - what it doesn't do well. a) Using it for the past two weeks (as a test only) around my home town, I was a little disappointed.  It never sent me the wrong way, but it didn't always take the best route.  Some of the routing issues were because of very new road construction in the area; and in some cases old ""logging"" roads are still in the database where new subdivisions have been built; and it may not calculate what my experience dictates to be the better route. Although this was disconcerting at first, I don't think it is a big deal as you'll see later. b) Macro-directions - i.e. for a several hundred mile trip. It will get you there, and if you're taking a route that involves some smaller roads between towns, this would be a good device if you aren't familiar with the route. But my route this weekend was very simple. Get to the interstate and drive. It didn't pick my preferred route to the interstate, and it wanted to route me through a city before putting me on the interstate when you can take a four-lane road for 4 miles to another connection to the interstate. (Although it did recover and finally suggest my route as I stubbornly drove ""my way."") So, for a major trip, I'd recommend an internet mapping package for the primary route.  Use this device if you have a lot of mind-numbing turn-by-turn.  Now, what it does well: a) voice prompts are great. It doesn't matter that it doesn't say the street names. Turn right in 300 feet is good enough - especially with the map that you can glance at. b) It did great around my destination towns of Charlotte, NC; Gastonia, NC, and Rock Hill, SC.  Did it take the best route as I drove from soccer fields, to hotels, to restaurants?  I don't know since I wasn't familiar with the areas, but the routes seems to be just fine, they got me exactly where I needed to go, and I never had to look at a road map.  And after all, this was the main reason I needed a newer GPS. It passed this with flying colors. c) My wife did some of the set-up while in the car. She'll be using this one on her on very soon. d) We wanted to find a particular restaurant, but didn't have the street address. The restaurant was in the Points of Interest database, and it took us right to it. Also, finding rest stops or nearby dining while traveling on the interstate was great.  I also found a feature that was not listed in the 89-page manual.  From the navigation map, if you touch the screen, it has a ""bypass route"" option. It will give you some distant options (1 mi, 5 mi, etc.) then it will find a bypass route for you. So, if you are approaching road construction or a traffic jam, this will route you off the interstate, take you up the road and bring you back on.  Obviously you could just turn off the interstate and start driving, but then it's going to try to turn you around and/or try to get you back on sooner than you prefer.  The bypass route lets you see where it is taking you by zooming out.  In the future, I would like to do a side-by-side comparison w/ a more expensive (borrowed) GPS. Also, after more experience, I'd like to update this review.  Bottom line: I am glad I bought this unit. I cannot imagine spending $100-$500 more on a more expensive model. Though the higher priced models may have better features, the value for the extra money just isn't there for me"
0,One of the few of these type of items available on the market. I bought it with great trepidation after reading all the reviews. I had received some free drives from Newegg (Seagate) and needed to house them. This was a no brainer set up. The utility found it immediately without me having to mess around with turning virus protection or firewalls off. (XP pro SP2). The firmware was one rev prior so I updated it - absolutely smooth as silk. Reformatted the drives. I chose the RAID 1 option and ext3 format. I like the fact that you can specify RAID size and the leftover is formatted as striped volume. The drive is fairly solid. The fan is not very noisy. The front slide up access door is a little kludgy. Good user interface. I was also surprised with the speed of transfer especially having chosen RAID and ext3. The only thing I can never get to work and it is 100% MY lack of knowledge is the email alerts. I couldn't get Infrant to do it and same with this one.  As an aside I love Amazon and NewEgg. Great retailers both of them
0,"Had mine for over half a year now, and after outstanding abuse it performs as well as the day I bought it.  I fill it and empty it every month, rarely ever defragging it, back up my PC files and play movies right off it on my laptop.  Throw it in my backpack, plug and unplug it all day(hotswaping), still with rarely a sign of slowdown, and it barely gets from cool to warm ever(even when its running from inside my backpack).  For some reason requires two usb ports on my new PC (high speed USB2.0 ports) when it shouldn't.  It runs on one port at school just fine and I have switched the y cable with a regular usb cable with 50% success.  I'd buy another one of these in a heartbeat if I ever thought the one I have would run itself out.  The fact that it doesn't need an external AC adapter to run on my USB1.1 laptop ports(though it does have a hole for a non-included AC adapter)is a blessing.  I've even used its double usb cord to run my power hog of an external cd-rom drive(my cd-rom AC doesnt work on both sadly).  Might be luck of the draw, HD related items seem to be sometimes, and I've yet to have to try out their customer service.  But overall worth every cent spent(especially since I was looking at a 4GB external for $40 before I saw this). Nearly $1 a gig is a great deal."
0,"This notebook case is a perfect fit for the MacBook, and it is compact enough to fit into larger bags.  It is exactly what I was looking for"
0,"This was a perfect fit for my 13"" Macbook. Tried a couple cheaper ones, but was never satisfied, usually they were just a bad fit. This is by far the best, holds the computer in place and is light weight. It's true you get what you pay for. One complaint, the extra pocket in front could be larger"
0,"I originally bought this CD case for my car, because I listen to CDs the most while driving.  This was not a good case to bring back and forth at all.  It is very large and heavy (even without CDs!), and the long zipper-tail makes it hard to open with one hand.  I now use it to house computer software and playstation/gamecube games.  For what you pay, it is an excellent buy"
0,"seems pretty good.  doesnt come with any directions on how to transfer files from your ""C"" drive into it"
0,This is a great value for money and it is very silent and soen not get hot.  It is also silent and convenient.  It is more flexible with the FAT 32 format it comes in but I preferred the NTFS file format whice is safer and more stable.  It was no problem to reformat to NTFS
0,"This was exactly what I needed  and it is very easy to use.  It does a great job of encrypting your data, if that is what you want.  There is plenty of space and it is snap to use with my Mac Powerbook.  I recommend it"
0,This product is fantastic. Great sound with a small footprint. I purchased a JBL On Stage at first and it malfunctioned after only a few days. The CTA product has been great and it cost a lot less than the JBL product
0,"I got the Griffin iTrip to enjoy my iPod in my car, and then I HAD to get a Belkin TuneBase for iPod mini! With the short battery life that is further aggravated when using the iTrip, the TuneBase keeps my iPod charged so that I don't have to plug it into my computer's USB port every night after work"
0,I'm very pleased with my Iriver.  I have tons of room to store all my favorite songs and even sermons!  I do a lot of driving and I listen to it all the time
0,"This is my second iRiver product. The first one was fine but it couldn't survive a trip through the washing machine. This one works well, is easy to navigate through, good sound. The case is rather cheap. The other one was rigid plastic. This case is hard to use and makes it difficult to change the batteries. The software leaves something to be desired so I use Windows Explorer to add songs and rearrange the order. All in all, this is a great little mp3 player"
0,"I use this on my MacBook. Works flawlessly to hookup a TV via svideo. OSX handles this supremely well by remembering any video settings that I use when i have it hooked up. Plug it in and video switches to tv settings, unplug it and its back to normal. I use this with dual view mode so that my desktop stays the same always on the macbook, and i just get extra desktop space when I plug the tv in. The quality is quite suprising for s-video, very good. 100% must have for anyone that has a nice tv :"
0,"It works fine, but it gets really annoying when you're using it with a widescreen Mac and a widescreen TV. The zoom function most plasmas and LCD TVs have is 16:9 aspect ratio, whereas Macs are at 16:10 aspect ratio, so you can either cut off the top and bottom of what you're trying to display, or have massive letter-boxing. After three months, I still haven't had any glitches that were this adapter's fault.  If you have HDMI or DVI on your TV or projector, don't bother with this. Go straight to DVI with a Mini-dvi to DVI adapter, then get a DVI to DVI cord or a DVI to HDMI cord"
0,Ya tengo una semana con el y lo recomiendo ampliamente La imagen y la nitidez de este monitor son sobresalientes Con una resolucion de 1680 x 1050 las fotos tomadas con mi camara digital se ven como una imagen real Tiene varios ajustes segun el uso que le quieras dar Viene en espa�ol
0,I bought this part and the addition that makes it a double shelf. I have my TV on it and it's great
0,"Yes, it plays videos (DivX + Windows Media tested so far).  Yes, it plays and sorts your photos.  Yes, it plays MP3s and sorts them by their ID3 tags (artist/genre/album/etc.).  Yes, it comes with a good TV audio/video out cable (letting you use the Zen like a high-def digital video player).  Yes, you can download your CompactFlash card directly onto the Zen hard drive.  Yes, it syncs with your Outlook tasks and calendar.  Wha?  Yeah.  It's hidden in there too.  Along with an MP3 alarm clock.  If you're going on vacation with a digital camera anytime soon, this is the multi-tool for you.  Leave the laptop at home.  The Zen has plenty of battery life and plenty of room for music, movies and photos to keep you moving for days when you're unwired from the office"
0,"...I have been using this drive for a few months now and have no complaints.  One of my laptops only has a USB 1.x port and it is incredibly slower for backups.  That has no reflection on this product, but be ready for things to work slowly unless you have USB 2.x and don't blame it on this drive.  :"
0,"This product is perfect for anyone who has a thumb drive but no lanyard or other item already attached to it.  I could not find anything like this at any of the big stores i.e. Circuit City, HH Gregg, etc.  I hopped online and found this right away...thanks"
0,I love the Sling Media Slingbox Tuner!  The install was very easy just as they had said on the reviews.  The quality of picture is just as good as on my Cable TV.  I have a great processor with the highest internet speed I could get though my cable so that may contribute to the good quality picture and color I get with it and may also be the reason I have had no problems with doing computer work and watching the screen at the same time. Plue my shipment from Amazon was in 2 days!  You rock Amazon!
0,I am very pleased with the Brother P-Tough QL-500.  The printing lables are a good price for the quantity you get.
